last_update,station,city,state,country,latitude,longitude,pollutant_id,min_value,max_value,avg_value
05-09-2026,"Bapunagar, Vadodara - Nexteng Enviro",Vadodara,Gujarat,India,22.320153,73.216285,CO,77.0,80.0,78.0
05-09-2026,"Bapunagar, Vadodara - Nexteng Enviro",Vadodara,Gujarat,India,22.320153,73.216285,NH3,2.0,2.0,2.0
05-09-2026,"Bapunagar, Vadodara - Nexteng Enviro",Vadodara,Gujarat,India,22.320153,73.216285,NO2,11.0,13.0,11.0
05-09-2026,"Bapunagar, Vadodara - Nexteng Enviro",Vadodara,Gujarat,India,22.320153,73.216285,OZONE,3.0,5.0,4.0
05-09-2026,"Bapunagar, Vadodara - Nexteng Enviro",Vadodara,Gujarat,India,22.320153,73.216285,PM10,36.0,92.0,60.0
05-09-2026,"Bapunagar, Vadodara - Nexteng Enviro",Vadodara,Gujarat,India,22.320153,73.216285,PM2.5,24.0,66.0,47.0
05-09-2026,"Bapunagar, Vadodara - Nexteng Enviro",Vadodara,Gujarat,India,22.320153,73.216285,SO2,7.0,8.0,8.0
05-09-2026,"Bardowali, Agartala - Tripura SPCB",Agartala,Tripura,India,23.8175497,91.2726974,CO,21.0,36.0,31.0
05-09-2026,"Bardowali, Agartala - Tripura SPCB",Agartala,Tripura,India,23.8175497,91.2726974,NH3,,,
05-09-2026,"Bardowali, Agartala - Tripura SPCB",Agartala,Tripura,India,23.8175497,91.2726974,NO2,13.0,14.0,13.0
05-09-2026,"Bardowali, Agartala - Tripura SPCB",Agartala,Tripura,India,23.8175497,91.2726974,OZONE,2.0,5.0,3.0
05-09-2026,"Bardowali, Agartala - Tripura SPCB",Agartala,Tripura,India,23.8175497,91.2726974,PM10,61.0,126.0,92.0
05-09-2026,"Bardowali, Agartala - Tripura SPCB",Agartala,Tripura,India,23.8175497,91.2726974,PM2.5,26.0,68.0,52.0
05-09-2026,"Bardowali, Agartala - Tripura SPCB",Agartala,Tripura,India,23.8175497,91.2726974,SO2,12.0,14.0,13.0
05-09-2026,"Barsua Iron Ore Mines, Tensa - OSPCB",Tensa,Odisha,India,21.869985,85.167016,CO,15.0,15.0,15.0
05-09-2026,"Barsua Iron Ore Mines, Tensa - OSPCB",Tensa,Odisha,India,21.869985,85.167016,NH3,,,
05-09-2026,"Barsua Iron Ore Mines, Tensa - OSPCB",Tensa,Odisha,India,21.869985,85.167016,NO2,,,
05-09-2026,"Barsua Iron Ore Mines, Tensa - OSPCB",Tensa,Odisha,India,21.869985,85.167016,OZONE,12.0,18.0,14.0
05-09-2026,"Barsua Iron Ore Mines, Tensa - OSPCB",Tensa,Odisha,India,21.869985,85.167016,PM10,28.0,50.0,42.0
05-09-2026,"Barsua Iron Ore Mines, Tensa - OSPCB",Tensa,Odisha,India,21.869985,85.167016,PM2.5,10.0,23.0,13.0
05-09-2026,"Barsua Iron Ore Mines, Tensa - OSPCB",Tensa,Odisha,India,21.869985,85.167016,SO2,0.0,42.0,25.0
05-09-2026,"Bata Chowk, Nalbari - PCBA",Nalbari,Assam,India,26.446912,91.439057,CO,21.0,22.0,21.0
05-09-2026,"Bata Chowk, Nalbari - PCBA",Nalbari,Assam,India,26.446912,91.439057,NH3,6.0,6.0,6.0
05-09-2026,"Bata Chowk, Nalbari - PCBA",Nalbari,Assam,India,26.446912,91.439057,NO2,14.0,15.0,15.0
05-09-2026,"Bata Chowk, Nalbari - PCBA",Nalbari,Assam,India,26.446912,91.439057,OZONE,19.0,19.0,19.0
05-09-2026,"Bata Chowk, Nalbari - PCBA",Nalbari,Assam,India,26.446912,91.439057,PM10,15.0,72.0,23.0
05-09-2026,"Bata Chowk, Nalbari - PCBA",Nalbari,Assam,India,26.446912,91.439057,PM2.5,20.0,98.0,31.0
05-09-2026,"Bata Chowk, Nalbari - PCBA",Nalbari,Assam,India,26.446912,91.439057,SO2,8.0,8.0,8.0
05-09-2026,"Bawana, Delhi - DPCC",Delhi,Delhi,India,28.7762,77.051074,CO,44.0,51.0,47.0
05-09-2026,"Bawana, Delhi - DPCC",Delhi,Delhi,India,28.7762,77.051074,NH3,4.0,6.0,5.0
05-09-2026,"Bawana, Delhi - DPCC",Delhi,Delhi,India,28.7762,77.051074,NO2,4.0,8.0,6.0
05-09-2026,"Bawana, Delhi - DPCC",Delhi,Delhi,India,28.7762,77.051074,OZONE,15.0,17.0,16.0
05-09-2026,"Bawana, Delhi - DPCC",Delhi,Delhi,India,28.7762,77.051074,PM10,12.0,74.0,31.0
05-09-2026,"Bawana, Delhi - DPCC",Delhi,Delhi,India,28.7762,77.051074,PM2.5,,,
05-09-2026,"Bawana, Delhi - DPCC",Delhi,Delhi,India,28.7762,77.051074,SO2,7.0,8.0,8.0
05-09-2026,"Belur Math, Howrah - WBPCB",Howrah,West Bengal,India,22.629801,88.352017,CO,13.0,83.0,42.0
05-09-2026,"Belur Math, Howrah - WBPCB",Howrah,West Bengal,India,22.629801,88.352017,NH3,3.0,4.0,4.0
05-09-2026,"Belur Math, Howrah - WBPCB",Howrah,West Bengal,India,22.629801,88.352017,NO2,26.0,64.0,40.0
05-09-2026,"Belur Math, Howrah - WBPCB",Howrah,West Bengal,India,22.629801,88.352017,OZONE,8.0,9.0,9.0
05-09-2026,"Belur Math, Howrah - WBPCB",Howrah,West Bengal,India,22.629801,88.352017,PM10,55.0,107.0,80.0
05-09-2026,"Belur Math, Howrah - WBPCB",Howrah,West Bengal,India,22.629801,88.352017,PM2.5,41.0,96.0,62.0
05-09-2026,"Belur Math, Howrah - WBPCB",Howrah,West Bengal,India,22.629801,88.352017,SO2,7.0,9.0,8.0
05-09-2026,"Bhatagaon New ISBT, Raipur - CECB",Raipur,Chhattisgarh,India,21.219665,81.630094,CO,16.0,49.0,26.0
05-09-2026,"Bhatagaon New ISBT, Raipur - CECB",Raipur,Chhattisgarh,India,21.219665,81.630094,NH3,2.0,2.0,2.0
05-09-2026,"Bhatagaon New ISBT, Raipur - CECB",Raipur,Chhattisgarh,India,21.219665,81.630094,NO2,6.0,24.0,12.0
05-09-2026,"Bhatagaon New ISBT, Raipur - CECB",Raipur,Chhattisgarh,India,21.219665,81.630094,OZONE,3.0,4.0,3.0
05-09-2026,"Bhatagaon New ISBT, Raipur - CECB",Raipur,Chhattisgarh,India,21.219665,81.630094,PM10,9.0,62.0,29.0
05-09-2026,"Bhatagaon New ISBT, Raipur - CECB",Raipur,Chhattisgarh,India,21.219665,81.630094,PM2.5,4.0,33.0,15.0
05-09-2026,"Bhatagaon New ISBT, Raipur - CECB",Raipur,Chhattisgarh,India,21.219665,81.630094,SO2,3.0,4.0,3.0
05-09-2026,"Bhayandar West, Mira-Bhayandar - MPCB",Mira-Bhayandar,Maharashtra,India,19.296481,72.840923,CO,10.0,11.0,10.0
05-09-2026,"Bhayandar West, Mira-Bhayandar - MPCB",Mira-Bhayandar,Maharashtra,India,19.296481,72.840923,NH3,1.0,25.0,6.0
05-09-2026,"Bhayandar West, Mira-Bhayandar - MPCB",Mira-Bhayandar,Maharashtra,India,19.296481,72.840923,NO2,3.0,17.0,8.0
05-09-2026,"Bhayandar West, Mira-Bhayandar - MPCB",Mira-Bhayandar,Maharashtra,India,19.296481,72.840923,OZONE,9.0,12.0,10.0
05-09-2026,"Bhayandar West, Mira-Bhayandar - MPCB",Mira-Bhayandar,Maharashtra,India,19.296481,72.840923,PM10,17.0,61.0,36.0
05-09-2026,"Bhayandar West, Mira-Bhayandar - MPCB",Mira-Bhayandar,Maharashtra,India,19.296481,72.840923,PM2.5,14.0,41.0,27.0
05-09-2026,"Bhayandar West, Mira-Bhayandar - MPCB",Mira-Bhayandar,Maharashtra,India,19.296481,72.840923,SO2,0.0,4.0,1.0
05-09-2026,"Bhelupur, Varanasi - UPPCB",Varanasi,Uttar Pradesh,India,25.301778,82.996789,CO,9.0,47.0,26.0
05-09-2026,"Bhelupur, Varanasi - UPPCB",Varanasi,Uttar Pradesh,India,25.301778,82.996789,NH3,1.0,1.0,1.0
05-09-2026,"Bhelupur, Varanasi - UPPCB",Varanasi,Uttar Pradesh,India,25.301778,82.996789,NO2,8.0,8.0,8.0
05-09-2026,"Bhelupur, Varanasi - UPPCB",Varanasi,Uttar Pradesh,India,25.301778,82.996789,OZONE,8.0,10.0,9.0
05-09-2026,"Bhelupur, Varanasi - UPPCB",Varanasi,Uttar Pradesh,India,25.301778,82.996789,PM10,16.0,432.0,87.0
05-09-2026,"Bhelupur, Varanasi - UPPCB",Varanasi,Uttar Pradesh,India,25.301778,82.996789,PM2.5,13.0,500.0,99.0
05-09-2026,"Bhelupur, Varanasi - UPPCB",Varanasi,Uttar Pradesh,India,25.301778,82.996789,SO2,28.0,39.0,31.0
05-09-2026,"Bhoiwada, Dungarpur - RSPCB",Dungarpur,Rajasthan,India,23.837789,73.714926,CO,21.0,25.0,23.0
05-09-2026,"Bhoiwada, Dungarpur - RSPCB",Dungarpur,Rajasthan,India,23.837789,73.714926,NH3,7.0,8.0,8.0
05-09-2026,"Bhoiwada, Dungarpur - RSPCB",Dungarpur,Rajasthan,India,23.837789,73.714926,NO2,6.0,12.0,8.0
05-09-2026,"Bhoiwada, Dungarpur - RSPCB",Dungarpur,Rajasthan,India,23.837789,73.714926,OZONE,31.0,37.0,34.0
05-09-2026,"Bhoiwada, Dungarpur - RSPCB",Dungarpur,Rajasthan,India,23.837789,73.714926,PM10,19.0,96.0,64.0
05-09-2026,"Bhoiwada, Dungarpur - RSPCB",Dungarpur,Rajasthan,India,23.837789,73.714926,PM2.5,10.0,57.0,30.0
05-09-2026,"Bhoiwada, Dungarpur - RSPCB",Dungarpur,Rajasthan,India,23.837789,73.714926,SO2,3.0,5.0,4.0
05-09-2026,"Bhopal Chauraha, Dewas - MPPCB",Dewas,Madhya Pradesh,India,22.9682591,76.064118,CO,25.0,49.0,33.0
05-09-2026,"Bhopal Chauraha, Dewas - MPPCB",Dewas,Madhya Pradesh,India,22.9682591,76.064118,NH3,2.0,3.0,2.0
05-09-2026,"Bhopal Chauraha, Dewas - MPPCB",Dewas,Madhya Pradesh,India,22.9682591,76.064118,NO2,48.0,83.0,57.0
05-09-2026,"Bhopal Chauraha, Dewas - MPPCB",Dewas,Madhya Pradesh,India,22.9682591,76.064118,OZONE,31.0,42.0,38.0
05-09-2026,"Bhopal Chauraha, Dewas - MPPCB",Dewas,Madhya Pradesh,India,22.9682591,76.064118,PM10,20.0,76.0,47.0
05-09-2026,"Bhopal Chauraha, Dewas - MPPCB",Dewas,Madhya Pradesh,India,22.9682591,76.064118,PM2.5,9.0,58.0,28.0
05-09-2026,"Bhopal Chauraha, Dewas - MPPCB",Dewas,Madhya Pradesh,India,22.9682591,76.064118,SO2,41.0,80.0,57.0
05-09-2026,"Bhosari, Pune - IITM",Pimpri-Chinchwad,Maharashtra,India,18.640051,73.848956,CO,26.0,41.0,32.0
05-09-2026,"Bhosari, Pune - IITM",Pimpri-Chinchwad,Maharashtra,India,18.640051,73.848956,NH3,,,
05-09-2026,"Bhosari, Pune - IITM",Pimpri-Chinchwad,Maharashtra,India,18.640051,73.848956,NO2,20.0,36.0,28.0
05-09-2026,"Bhosari, Pune - IITM",Pimpri-Chinchwad,Maharashtra,India,18.640051,73.848956,OZONE,10.0,25.0,18.0
05-09-2026,"Bhosari, Pune - IITM",Pimpri-Chinchwad,Maharashtra,India,18.640051,73.848956,PM10,36.0,83.0,58.0
05-09-2026,"Bhosari, Pune - IITM",Pimpri-Chinchwad,Maharashtra,India,18.640051,73.848956,PM2.5,12.0,55.0,33.0
05-09-2026,"Bhosari, Pune - IITM",Pimpri-Chinchwad,Maharashtra,India,18.640051,73.848956,SO2,,,
05-09-2026,"Bhumkar Nagar, Pune - IITM",Pimpri-Chinchwad,Maharashtra,India,18.60577,73.749976,CO,15.0,18.0,17.0
05-09-2026,"Bhumkar Nagar, Pune - IITM",Pimpri-Chinchwad,Maharashtra,India,18.60577,73.749976,NH3,,,
05-09-2026,"Bhumkar Nagar, Pune - IITM",Pimpri-Chinchwad,Maharashtra,India,18.60577,73.749976,NO2,17.0,24.0,20.0
05-09-2026,"Bhumkar Nagar, Pune - IITM",Pimpri-Chinchwad,Maharashtra,India,18.60577,73.749976,OZONE,8.0,15.0,11.0
05-09-2026,"Bhumkar Nagar, Pune - IITM",Pimpri-Chinchwad,Maharashtra,India,18.60577,73.749976,PM10,27.0,117.0,54.0
05-09-2026,"Bhumkar Nagar, Pune - IITM",Pimpri-Chinchwad,Maharashtra,India,18.60577,73.749976,PM2.5,9.0,57.0,23.0
05-09-2026,"Bhumkar Nagar, Pune - IITM",Pimpri-Chinchwad,Maharashtra,India,18.60577,73.749976,SO2,,,
05-09-2026,"Bidhannagar, Kolkata - WBPCB",Kolkata,West Bengal,India,22.58157048,88.41002457,CO,24.0,38.0,29.0
05-09-2026,"Bidhannagar, Kolkata - WBPCB",Kolkata,West Bengal,India,22.58157048,88.41002457,NH3,,,
05-09-2026,"Bidhannagar, Kolkata - WBPCB",Kolkata,West Bengal,India,22.58157048,88.41002457,NO2,,,
05-09-2026,"Bidhannagar, Kolkata - WBPCB",Kolkata,West Bengal,India,22.58157048,88.41002457,OZONE,13.0,23.0,19.0
05-09-2026,"Bidhannagar, Kolkata - WBPCB",Kolkata,West Bengal,India,22.58157048,88.41002457,PM10,30.0,61.0,45.0
05-09-2026,"Bidhannagar, Kolkata - WBPCB",Kolkata,West Bengal,India,22.58157048,88.41002457,PM2.5,16.0,55.0,38.0
05-09-2026,"Bidhannagar, Kolkata - WBPCB",Kolkata,West Bengal,India,22.58157048,88.41002457,SO2,6.0,10.0,8.0
05-09-2026,"Bir, Beed - MPCB",Beed,Maharashtra,India,18.988474,75.753873,CO,14.0,38.0,22.0
05-09-2026,"Bir, Beed - MPCB",Beed,Maharashtra,India,18.988474,75.753873,NH3,3.0,4.0,3.0
05-09-2026,"Bir, Beed - MPCB",Beed,Maharashtra,India,18.988474,75.753873,NO2,7.0,30.0,14.0
05-09-2026,"Bir, Beed - MPCB",Beed,Maharashtra,India,18.988474,75.753873,OZONE,6.0,22.0,17.0
05-09-2026,"Bir, Beed - MPCB",Beed,Maharashtra,India,18.988474,75.753873,PM10,19.0,49.0,34.0
05-09-2026,"Bir, Beed - MPCB",Beed,Maharashtra,India,18.988474,75.753873,PM2.5,10.0,30.0,23.0
05-09-2026,"Bir, Beed - MPCB",Beed,Maharashtra,India,18.988474,75.753873,SO2,5.0,10.0,7.0
05-09-2026,"Bolinj, Virar - MPCB",Virar,Maharashtra,India,19.445821,72.7988231,CO,2.0,64.0,17.0
05-09-2026,"Bolinj, Virar - MPCB",Virar,Maharashtra,India,19.445821,72.7988231,NH3,4.0,6.0,5.0
05-09-2026,"Bolinj, Virar - MPCB",Virar,Maharashtra,India,19.445821,72.7988231,NO2,5.0,19.0,9.0
05-09-2026,"Bolinj, Virar - MPCB",Virar,Maharashtra,India,19.445821,72.7988231,OZONE,1.0,2.0,1.0
05-09-2026,"Bolinj, Virar - MPCB",Virar,Maharashtra,India,19.445821,72.7988231,PM10,16.0,71.0,33.0
05-09-2026,"Bolinj, Virar - MPCB",Virar,Maharashtra,India,19.445821,72.7988231,PM2.5,11.0,48.0,22.0
05-09-2026,"Bolinj, Virar - MPCB",Virar,Maharashtra,India,19.445821,72.7988231,SO2,1.0,8.0,4.0
05-09-2026,"Bollaram Industrial Area, Hyderabad - TSPCB",Hyderabad,Telangana,India,17.518,78.383,CO,52.0,71.0,59.0
05-09-2026,"Bollaram Industrial Area, Hyderabad - TSPCB",Hyderabad,Telangana,India,17.518,78.383,NH3,,,
05-09-2026,"Bollaram Industrial Area, Hyderabad - TSPCB",Hyderabad,Telangana,India,17.518,78.383,NO2,,,
05-09-2026,"Bollaram Industrial Area, Hyderabad - TSPCB",Hyderabad,Telangana,India,17.518,78.383,OZONE,26.0,27.0,26.0
05-09-2026,"Bollaram Industrial Area, Hyderabad - TSPCB",Hyderabad,Telangana,India,17.518,78.383,PM10,,,
05-09-2026,"Bollaram Industrial Area, Hyderabad - TSPCB",Hyderabad,Telangana,India,17.518,78.383,PM2.5,,,
05-09-2026,"Bollaram Industrial Area, Hyderabad - TSPCB",Hyderabad,Telangana,India,17.518,78.383,SO2,,,
05-09-2026,"Borivali East, Mumbai - IITM",Mumbai,Maharashtra,India,19.23241,72.86895,CO,21.0,29.0,25.0
05-09-2026,"Borivali East, Mumbai - IITM",Mumbai,Maharashtra,India,19.23241,72.86895,NH3,3.0,4.0,4.0
05-09-2026,"Borivali East, Mumbai - IITM",Mumbai,Maharashtra,India,19.23241,72.86895,NO2,5.0,12.0,8.0
05-09-2026,"Borivali East, Mumbai - IITM",Mumbai,Maharashtra,India,19.23241,72.86895,OZONE,12.0,32.0,22.0
05-09-2026,"Borivali East, Mumbai - IITM",Mumbai,Maharashtra,India,19.23241,72.86895,PM10,20.0,44.0,28.0
05-09-2026,"Borivali East, Mumbai - IITM",Mumbai,Maharashtra,India,19.23241,72.86895,PM2.5,10.0,30.0,18.0
05-09-2026,"Borivali East, Mumbai - IITM",Mumbai,Maharashtra,India,19.23241,72.86895,SO2,,,
05-09-2026,"Borivali East, Mumbai - MPCB",Mumbai,Maharashtra,India,19.2243333,72.8658113,CO,7.0,8.0,8.0
05-09-2026,"Borivali East, Mumbai - MPCB",Mumbai,Maharashtra,India,19.2243333,72.8658113,NH3,2.0,2.0,2.0
05-09-2026,"Borivali East, Mumbai - MPCB",Mumbai,Maharashtra,India,19.2243333,72.8658113,NO2,10.0,10.0,10.0
05-09-2026,"Borivali East, Mumbai - MPCB",Mumbai,Maharashtra,India,19.2243333,72.8658113,OZONE,,,
05-09-2026,"Borivali East, Mumbai - MPCB",Mumbai,Maharashtra,India,19.2243333,72.8658113,PM10,19.0,43.0,27.0
05-09-2026,"Borivali East, Mumbai - MPCB",Mumbai,Maharashtra,India,19.2243333,72.8658113,PM2.5,9.0,27.0,15.0
05-09-2026,"Borivali East, Mumbai - MPCB",Mumbai,Maharashtra,India,19.2243333,72.8658113,SO2,16.0,20.0,18.0
05-09-2026,"Botanical Garden, Howrah - WBPCB",Howrah,West Bengal,India,22.554954,88.292568,CO,13.0,76.0,34.0
05-09-2026,"Botanical Garden, Howrah - WBPCB",Howrah,West Bengal,India,22.554954,88.292568,NH3,2.0,5.0,3.0
05-09-2026,"Botanical Garden, Howrah - WBPCB",Howrah,West Bengal,India,22.554954,88.292568,NO2,5.0,20.0,11.0
05-09-2026,"Botanical Garden, Howrah - WBPCB",Howrah,West Bengal,India,22.554954,88.292568,OZONE,17.0,55.0,37.0
05-09-2026,"Botanical Garden, Howrah - WBPCB",Howrah,West Bengal,India,22.554954,88.292568,PM10,59.0,137.0,95.0
05-09-2026,"Botanical Garden, Howrah - WBPCB",Howrah,West Bengal,India,22.554954,88.292568,PM2.5,43.0,180.0,76.0
05-09-2026,"Botanical Garden, Howrah - WBPCB",Howrah,West Bengal,India,22.554954,88.292568,SO2,2.0,4.0,3.0
05-09-2026,"Buddha Colony, Muzaffarpur - BSPCB",Muzaffarpur,Bihar,India,26.11442,85.39813,CO,15.0,27.0,20.0
05-09-2026,"Buddha Colony, Muzaffarpur - BSPCB",Muzaffarpur,Bihar,India,26.11442,85.39813,NH3,12.0,16.0,14.0
05-09-2026,"Buddha Colony, Muzaffarpur - BSPCB",Muzaffarpur,Bihar,India,26.11442,85.39813,NO2,12.0,36.0,18.0
05-09-2026,"Buddha Colony, Muzaffarpur - BSPCB",Muzaffarpur,Bihar,India,26.11442,85.39813,OZONE,18.0,36.0,28.0
05-09-2026,"Buddha Colony, Muzaffarpur - BSPCB",Muzaffarpur,Bihar,India,26.11442,85.39813,PM10,37.0,75.0,55.0
05-09-2026,"Buddha Colony, Muzaffarpur - BSPCB",Muzaffarpur,Bihar,India,26.11442,85.39813,PM2.5,27.0,74.0,50.0
05-09-2026,"Buddha Colony, Muzaffarpur - BSPCB",Muzaffarpur,Bihar,India,26.11442,85.39813,SO2,3.0,6.0,4.0
05-09-2026,"Buddhi Vihar, Moradabad - UPPCB",Moradabad,Uttar Pradesh,India,28.83526,78.7446,CO,4.0,28.0,16.0
05-09-2026,"Buddhi Vihar, Moradabad - UPPCB",Moradabad,Uttar Pradesh,India,28.83526,78.7446,NH3,5.0,5.0,5.0
05-09-2026,"Buddhi Vihar, Moradabad - UPPCB",Moradabad,Uttar Pradesh,India,28.83526,78.7446,NO2,28.0,29.0,29.0
05-09-2026,"Buddhi Vihar, Moradabad - UPPCB",Moradabad,Uttar Pradesh,India,28.83526,78.7446,OZONE,21.0,29.0,24.0
05-09-2026,"Buddhi Vihar, Moradabad - UPPCB",Moradabad,Uttar Pradesh,India,28.83526,78.7446,PM10,14.0,78.0,42.0
05-09-2026,"Buddhi Vihar, Moradabad - UPPCB",Moradabad,Uttar Pradesh,India,28.83526,78.7446,PM2.5,11.0,68.0,27.0
05-09-2026,"Buddhi Vihar, Moradabad - UPPCB",Moradabad,Uttar Pradesh,India,28.83526,78.7446,SO2,33.0,35.0,34.0
05-09-2026,"Burari Crossing, Delhi - IITM",Delhi,Delhi,India,28.7256504,77.2011573,CO,19.0,33.0,28.0
05-09-2026,"Burari Crossing, Delhi - IITM",Delhi,Delhi,India,28.7256504,77.2011573,NH3,,,
05-09-2026,"Burari Crossing, Delhi - IITM",Delhi,Delhi,India,28.7256504,77.2011573,NO2,15.0,61.0,37.0
05-09-2026,"Burari Crossing, Delhi - IITM",Delhi,Delhi,India,28.7256504,77.2011573,OZONE,5.0,43.0,27.0
05-09-2026,"Burari Crossing, Delhi - IITM",Delhi,Delhi,India,28.7256504,77.2011573,PM10,23.0,51.0,35.0
05-09-2026,"Burari Crossing, Delhi - IITM",Delhi,Delhi,India,28.7256504,77.2011573,PM2.5,16.0,49.0,34.0
05-09-2026,"Burari Crossing, Delhi - IITM",Delhi,Delhi,India,28.7256504,77.2011573,SO2,,,
05-09-2026,"Byculla, Mumbai - BMC",Mumbai,Maharashtra,India,18.9767,72.838,CO,37.0,49.0,41.0
05-09-2026,"Byculla, Mumbai - BMC",Mumbai,Maharashtra,India,18.9767,72.838,NH3,2.0,3.0,2.0
05-09-2026,"Byculla, Mumbai - BMC",Mumbai,Maharashtra,India,18.9767,72.838,NO2,8.0,24.0,12.0
05-09-2026,"Byculla, Mumbai - BMC",Mumbai,Maharashtra,India,18.9767,72.838,OZONE,3.0,7.0,5.0
05-09-2026,"Byculla, Mumbai - BMC",Mumbai,Maharashtra,India,18.9767,72.838,PM10,14.0,41.0,23.0
05-09-2026,"Byculla, Mumbai - BMC",Mumbai,Maharashtra,India,18.9767,72.838,PM2.5,9.0,19.0,14.0
05-09-2026,"Byculla, Mumbai - BMC",Mumbai,Maharashtra,India,18.9767,72.838,SO2,0.0,3.0,2.0
05-09-2026,"CBD Belapur, Belapur - MPCB",Belapur,Maharashtra,India,19.0243902,73.0406721,CO,39.0,43.0,41.0
05-09-2026,"CBD Belapur, Belapur - MPCB",Belapur,Maharashtra,India,19.0243902,73.0406721,NH3,1.0,4.0,3.0
05-09-2026,"CBD Belapur, Belapur - MPCB",Belapur,Maharashtra,India,19.0243902,73.0406721,NO2,13.0,34.0,21.0
05-09-2026,"CBD Belapur, Belapur - MPCB",Belapur,Maharashtra,India,19.0243902,73.0406721,OZONE,9.0,14.0,12.0
05-09-2026,"CBD Belapur, Belapur - MPCB",Belapur,Maharashtra,India,19.0243902,73.0406721,PM10,30.0,58.0,43.0
05-09-2026,"CBD Belapur, Belapur - MPCB",Belapur,Maharashtra,India,19.0243902,73.0406721,PM2.5,21.0,40.0,29.0
05-09-2026,"CBD Belapur, Belapur - MPCB",Belapur,Maharashtra,India,19.0243902,73.0406721,SO2,5.0,8.0,7.0
05-09-2026,"CDA Area, Cuttack - OSPCB",Cuttack,Odisha,India,20.48891,85.84768,CO,18.0,22.0,20.0
05-09-2026,"CDA Area, Cuttack - OSPCB",Cuttack,Odisha,India,20.48891,85.84768,NH3,5.0,11.0,7.0
05-09-2026,"CDA Area, Cuttack - OSPCB",Cuttack,Odisha,India,20.48891,85.84768,NO2,8.0,42.0,17.0
05-09-2026,"CDA Area, Cuttack - OSPCB",Cuttack,Odisha,India,20.48891,85.84768,OZONE,32.0,48.0,43.0
05-09-2026,"CDA Area, Cuttack - OSPCB",Cuttack,Odisha,India,20.48891,85.84768,PM10,46.0,87.0,61.0
05-09-2026,"CDA Area, Cuttack - OSPCB",Cuttack,Odisha,India,20.48891,85.84768,PM2.5,23.0,62.0,36.0
05-09-2026,"CDA Area, Cuttack - OSPCB",Cuttack,Odisha,India,20.48891,85.84768,SO2,6.0,13.0,7.0
05-09-2026,"CRRI Mathura Road, Delhi - IITM",Delhi,Delhi,India,28.5512005,77.2735737,CO,36.0,62.0,45.0
05-09-2026,"CRRI Mathura Road, Delhi - IITM",Delhi,Delhi,India,28.5512005,77.2735737,NH3,,,
05-09-2026,"CRRI Mathura Road, Delhi - IITM",Delhi,Delhi,India,28.5512005,77.2735737,NO2,4.0,12.0,8.0
05-09-2026,"CRRI Mathura Road, Delhi - IITM",Delhi,Delhi,India,28.5512005,77.2735737,OZONE,17.0,24.0,21.0
05-09-2026,"CRRI Mathura Road, Delhi - IITM",Delhi,Delhi,India,28.5512005,77.2735737,PM10,9.0,57.0,34.0
05-09-2026,"CRRI Mathura Road, Delhi - IITM",Delhi,Delhi,India,28.5512005,77.2735737,PM2.5,8.0,54.0,32.0
05-09-2026,"CRRI Mathura Road, Delhi - IITM",Delhi,Delhi,India,28.5512005,77.2735737,SO2,,,
05-09-2026,"Cantonment Area, Delhi - DPCC",Delhi,Delhi,India,28.594169,77.1251,CO,47.0,65.0,58.0
05-09-2026,"Cantonment Area, Delhi - DPCC",Delhi,Delhi,India,28.594169,77.1251,NH3,2.0,4.0,3.0
05-09-2026,"Cantonment Area, Delhi - DPCC",Delhi,Delhi,India,28.594169,77.1251,NO2,4.0,11.0,7.0
05-09-2026,"Cantonment Area, Delhi - DPCC",Delhi,Delhi,India,28.594169,77.1251,OZONE,5.0,7.0,6.0
05-09-2026,"Cantonment Area, Delhi - DPCC",Delhi,Delhi,India,28.594169,77.1251,PM10,8.0,38.0,26.0
05-09-2026,"Cantonment Area, Delhi - DPCC",Delhi,Delhi,India,28.594169,77.1251,PM2.5,4.0,23.0,13.0
05-09-2026,"Cantonment Area, Delhi - DPCC",Delhi,Delhi,India,28.594169,77.1251,SO2,4.0,6.0,5.0
05-09-2026,"Central Academy for SFS, Byrnihat - PCBA",Byrnihat,Assam,India,26.071318,91.87488,CO,43.0,64.0,57.0
05-09-2026,"Central Academy for SFS, Byrnihat - PCBA",Byrnihat,Assam,India,26.071318,91.87488,NH3,4.0,4.0,4.0
05-09-2026,"Central Academy for SFS, Byrnihat - PCBA",Byrnihat,Assam,India,26.071318,91.87488,NO2,6.0,9.0,8.0
05-09-2026,"Central Academy for SFS, Byrnihat - PCBA",Byrnihat,Assam,India,26.071318,91.87488,OZONE,18.0,32.0,22.0
05-09-2026,"Central Academy for SFS, Byrnihat - PCBA",Byrnihat,Assam,India,26.071318,91.87488,PM10,73.0,127.0,87.0
05-09-2026,"Central Academy for SFS, Byrnihat - PCBA",Byrnihat,Assam,India,26.071318,91.87488,PM2.5,79.0,203.0,102.0
05-09-2026,"Central Academy for SFS, Byrnihat - PCBA",Byrnihat,Assam,India,26.071318,91.87488,SO2,6.0,32.0,30.0
05-09-2026,"Central University, Hyderabad - TSPCB",Hyderabad,Telangana,India,17.460103,78.334361,CO,14.0,26.0,19.0
05-09-2026,"Central University, Hyderabad - TSPCB",Hyderabad,Telangana,India,17.460103,78.334361,NH3,0.0,3.0,1.0
05-09-2026,"Central University, Hyderabad - TSPCB",Hyderabad,Telangana,India,17.460103,78.334361,NO2,2.0,23.0,10.0
